Latitude,Longitude,Depth,Magnitude,Place,Month,Year
42.2956,142.4364,82.88,4.3,Japan,5,2021
32.6931,130.6038,10,4.4,Japan,5,2021
40.2048,143.4012,10,4.6,Japan,5,2021
42.3956,144.5788,35,4.3,Japan,5,2021
37.1861,141.8522,9.5,5,Japan,5,2021
30.4453,131.4185,35,4.6,Japan,5,2021
25.7702,123.885,199,5.5,Japan,5,2021
42.6509,142.9561,88.31,4.4,Japan,5,2021
25.2079,124.4345,102.01,4.1,Japan,5,2021
39.4976,140.5824,142.11,4.5,Japan,5,2021
33.8776,136.442,387.54,4.4,Japan,4,2021
41.3119,143.0529,35.86,4.2,Japan,4,2021
36.9072,144.068,35.71,4.1,Japan,4,2021
33.5899,140.2275,96.1,4.1,Japan,4,2021
34.7518,141.7226,28.34,4.3,Japan,4,2021
26.0701,128.6979,12.84,4.4,Japan,4,2021
26.7275,129.6323,10,4.5,Japan,4,2021
39.9659,142.0031,66.49,4.6,Japan,4,2021
36.3449,140.4431,98.26,4.3,Japan,4,2021
34.2928,142.1394,10,4.2,Japan,4,2021
29.3698,129.3107,10,4.3,Japan,4,2021
30.5094,131.3683,27.31,4.5,Japan,4,2021
26.1519,128.2261,10,4.3,Japan,4,2021
25.7852,123.6751,220.62,4,Japan,4,2021
37.671,141.6793,67.51,4.3,Japan,4,2021
38.0695,141.4995,56.37,4.9,Japan,4,2021
38.2543,141.8817,31.43,5.6,Japan,4,2021
38.3481,141.95,41,5.6,Japan,4,2021
35.6298,140.4877,53.25,4.3,Japan,4,2021
25.9397,126.9189,41.29,4.1,Japan,4,2021
24.1186,123.4987,17.82,4.4,Japan,4,2021
38.3078,142.0674,51.72,4.5,Japan,4,2021
42.3226,140.6145,42.77,4.4,Japan,4,2021
41.5709,142.0811,68.74,4.3,Japan,4,2021
39.5135,143.2807,10,4.2,Japan,4,2021
38.0913,142.5561,37.84,4.3,Japan,4,2021
23.4762,123.7697,10,4.7,Japan,4,2021
29.37,129.2778,10,4.4,Japan,4,2021
41.5492,141.9384,57.04,4.4,Japan,4,2021
33.6848,135.2652,10,4.4,Japan,4,2021
29.3437,129.4471,10,4.6,Japan,4,2021
29.2537,129.4954,10,4.6,Japan,4,2021
29.3324,129.4965,10,5.2,Japan,4,2021
36.1374,140.0881,73.42,4.7,Japan,4,2021
24.7124,122.4397,10.41,4.3,Japan,4,2021
29.334,129.4207,10,4.6,Japan,4,2021
29.3872,129.3098,10,4.8,Japan,4,2021
29.2647,129.4618,10,4.4,Japan,4,2021
29.3701,129.3632,10,4.6,Japan,4,2021
24.3305,126.3321,10,4.7,Japan,4,2021
29.2271,129.3731,10,4.6,Japan,4,2021
29.3342,129.4744,10,4.7,Japan,4,2021
29.3518,129.3413,10,4.6,Japan,4,2021
29.2546,129.5446,10,4.7,Japan,4,2021
29.2049,129.6366,10,4.2,Japan,4,2021
29.2827,129.4947,10,4.2,Japan,4,2021
29.3534,129.2878,10,4.4,Japan,4,2021
29.3331,129.4402,10,4.9,Japan,4,2021
29.2951,129.5271,10,5.1,Japan,4,2021
29.1432,129.8486,17.65,5.1,Japan,4,2021
29.1918,129.6108,10,4.3,Japan,4,2021
29.3042,129.3737,10,4.3,Japan,4,2021
29.3154,129.3775,10,4.4,Japan,4,2021
29.2909,129.4062,10,5.2,Japan,4,2021
37.836,141.7453,62.32,4.3,Japan,4,2021
35.7057,140.4473,56.34,4.4,Japan,4,2021
25.9036,126.9938,55.01,4.1,Japan,4,2021
24.8762,128.0167,10,4.1,Japan,4,2021
33.4639,141.088,41.23,4.4,Japan,4,2021
38.0568,142.3068,25.06,4.2,Japan,4,2021
43.058,145.6071,53.07,4.6,Japan,4,2021
40.9894,143.2281,29.66,4.1,Japan,4,2021
33.3896,140.5657,67.43,4.6,Japan,4,2021
34.629,137.6038,10,4.5,Japan,4,2021
43.494,144.0915,17.39,4.4,Japan,4,2021
38.9269,142.1217,41.84,4.6,Japan,4,2021
37.6834,141.9822,51.65,4.2,Japan,4,2021
33.4136,141.2818,29.49,4.3,Japan,4,2021
42.3214,144.2899,47.03,4.2,Japan,4,2021
41.523,142.0404,47.68,4.8,Japan,4,2021
33.1419,139.2247,174.53,4.3,Japan,3,2021
36.2312,141.9429,35,4.6,Japan,3,2021
42.0553,142.5553,59.13,4.4,Japan,3,2021
33.5339,140.5066,47.69,4.1,Japan,3,2021
33.6313,140.2781,40,5.7,Japan,3,2021
26.1379,125.0872,153,5.9,Japan,3,2021
38.3358,141.8412,73.22,4.2,Japan,3,2021
29.5006,132.1538,10,4.8,Japan,3,2021
26.8749,129.6997,10,4.3,Japan,3,2021
35.7096,140.4525,56.66,4.5,Japan,3,2021
37.6046,141.8953,54.53,4.7,Japan,3,2021
39.5929,143.5279,10,4.2,Japan,3,2021
38.2272,141.8137,61.43,4.3,Japan,3,2021
30.4542,131.033,49.22,4.9,Japan,3,2021
38.3296,141.8316,61.11,4.6,Japan,3,2021
45.5115,142.1155,301.99,4.1,Japan,3,2021
25.8623,128.4781,10,4.5,Japan,3,2021
40.2316,142.3856,39.72,4.5,Japan,3,2021
37.6781,141.6127,45.92,5,Japan,3,2021
36.1742,139.7703,56.38,5,Japan,3,2021
34.0323,135.2027,35,4.7,Japan,3,2021
32.5713,130.5588,15.47,4.5,Japan,3,2021
40.267,142.3387,51.85,4.9,Japan,3,2021
42.2815,141.2499,123.46,4.1,Japan,3,2021
39.4604,143.5744,10,4.3,Japan,3,2021
26.1661,128.8568,10,4.4,Japan,3,2021
40.1456,137.8304,279.61,4.6,Japan,3,2021
38.7899,141.5555,83.29,4.9,Japan,3,2021
37.7704,141.6617,55.46,4.6,Japan,3,2021
41.5604,142.0154,61.15,4.4,Japan,3,2021
42.0856,142.3906,49.99,4.5,Japan,3,2021
37.6188,141.5923,63.32,4.2,Japan,3,2021
36.3449,140.8482,54.84,4.2,Japan,3,2021
43.6717,140.6727,207.1,4.4,Japan,3,2021
41.8075,142.5554,68.22,4.3,Japan,3,2021
42.0318,142.4684,62.24,4.6,Japan,3,2021
41.0539,143.2146,32.73,4.4,Japan,3,2021
35.7794,140.899,35,4.3,Japan,3,2021
27.2717,127.2938,111.08,4.5,Japan,3,2021
37.556,141.8261,55.95,4.3,Japan,3,2021
32.7234,138.9062,10,4.2,Japan,3,2021
37.4863,141.9702,51.87,4.5,Japan,3,2021
42.1519,144.3451,25.64,4.6,Japan,3,2021
30.1537,131.1755,35,4.7,Japan,2,2021
30.0044,131.4782,24.92,4.6,Japan,2,2021
30.1656,131.1,30.18,5.1,Japan,2,2021
37.7161,141.9713,52.5,4.6,Japan,2,2021
37.3334,141.2909,66.85,4.6,Japan,2,2021
33.3454,141.7357,14.56,4.4,Japan,2,2021
41.0534,142.0645,64.15,4.6,Japan,2,2021
37.5967,141.677,51.46,4.4,Japan,2,2021
26.8204,126.708,120.54,4.3,Japan,2,2021
37.5961,141.6489,56.65,4.6,Japan,2,2021
37.5869,141.6054,42.26,4.4,Japan,2,2021
43.144,145.7044,63.74,4.4,Japan,2,2021
34.0842,141.376,10,4.5,Japan,2,2021
37.3713,141.4066,51.14,4.5,Japan,2,2021
37.6469,141.6624,52.89,4.5,Japan,2,2021
40.7273,142.7148,32.27,5,Japan,2,2021
40.2022,141.275,10,4.8,Japan,2,2021
37.6557,141.7382,49.09,4.8,Japan,2,2021
37.5982,141.5928,62.83,4.3,Japan,2,2021
37.5557,141.784,50.43,4.3,Japan,2,2021
40.8178,142.0999,55.62,4.2,Japan,2,2021
42.0186,142.5205,69.05,4.1,Japan,2,2021
37.7686,141.6103,58.15,4.5,Japan,2,2021
37.6339,141.6242,52.12,4.6,Japan,2,2021
27.3145,127.7434,117.26,4.5,Japan,2,2021
38.3386,141.9324,41.44,4.6,Japan,2,2021
24.7215,122.4194,18.88,4.5,Japan,2,2021
29.9725,131.1367,24.1,4.9,Japan,2,2021
37.5475,141.3336,30.18,5.4,Japan,2,2021
37.4864,141.5837,35.36,5.3,Japan,2,2021
37.676,141.5722,62.9,4.4,Japan,2,2021
37.7035,141.7326,43.48,4.2,Japan,2,2021
34.1472,135.1647,10,4.4,Japan,2,2021
37.639,141.6213,57,4.2,Japan,2,2021
37.5961,141.7507,54.56,4.6,Japan,2,2021
37.6254,141.6781,53.2,4.4,Japan,2,2021
37.4871,141.5323,43.66,5.1,Japan,2,2021
37.6475,141.6251,62.44,4.3,Japan,2,2021
37.5705,141.9581,59.65,4.6,Japan,2,2021
39.0864,142.5717,40.34,5.2,Japan,2,2021
37.7217,141.7359,57.2,4.5,Japan,2,2021
37.7736,141.6683,68.91,4.3,Japan,2,2021
37.6932,141.7615,45.1,5.4,Japan,2,2021
37.5887,141.8453,51.31,4.7,Japan,2,2021
33.42,141.1003,48.19,4.4,Japan,2,2021
30.2551,131.0477,39.01,4.3,Japan,2,2021
24.8129,122.5717,10,4.6,Japan,2,2021
30.0411,131.1297,37.21,4.9,Japan,2,2021
24.8746,122.7574,10,4.2,Japan,2,2021
32.685,138.2823,325.88,4.2,Japan,2,2021
42.7583,143.1313,118.96,4.3,Japan,2,2021
26.5105,126.6663,108.09,4.5,Japan,2,2021
30.0271,131.0762,36.5,4.4,Japan,2,2021
41.3257,143.544,35,4.8,Japan,2,2021
25.8378,125.8474,80.86,4.5,Japan,2,2021
30.125,130.9762,35,4.4,Japan,2,2021
30.052,131.0214,35,5,Japan,2,2021
24.3904,122.3892,64.05,5.1,Japan,2,2021
42.3125,145.0164,27.95,5,Japan,2,2021
24.1879,125.9263,10,4.3,Japan,2,2021
24.696,122.6275,110.16,5.4,Japan,2,2021
35.7378,140.1051,63.84,4.3,Japan,2,2021
36.6998,140.9122,57.81,4.2,Japan,2,2021
38.6524,141.934,50.08,4.1,Japan,2,2021
37.3523,141.8861,34.92,4.6,Japan,2,2021
29.334,128.7013,10,4.6,Japan,1,2021
34.3172,135.8615,383.08,4.1,Japan,1,2021
40.0825,141.6975,69.17,4.6,Japan,1,2021
36.8924,141.5903,39.39,4.3,Japan,1,2021
42.9785,146.5009,35,4,Japan,1,2021
42.7883,146.291,42.38,4.6,Japan,1,2021
37.2237,141.1041,69.5,4.5,Japan,1,2021
42.7117,141.9609,115.63,5.2,Japan,1,2021
34.2981,142.1337,10,4.3,Japan,1,2021
36.4439,140.6498,69.24,4.6,Japan,1,2021
24.957,122.6254,10,4,Japan,1,2021
40.2859,142.1924,57.99,4.3,Japan,1,2021
23.4748,123.7049,10,4.9,Japan,1,2021
23.7599,123.3857,10,4.7,Japan,1,2021
23.4722,123.5732,10,5.2,Japan,1,2021
42.0854,144.9208,10,4.9,Japan,1,2021
30.0573,131.0625,42.2,4.3,Japan,1,2021
37.1622,141.5358,44.15,4.7,Japan,1,2021
38.8916,142.3303,53.6,4.4,Japan,1,2021
33.3911,141.0188,35,4.3,Japan,1,2021
42.322,142.6196,108.19,5,Japan,1,2021
37.34,141.4716,36.16,4.6,Japan,1,2021
35.6157,140.1848,63.91,4.4,Japan,1,2021
39.0024,141.9751,59.32,4.4,Japan,1,2021
36.6565,141.8259,35.67,4.6,Japan,1,2021
32.5733,138.2714,325.99,4.2,Japan,1,2021
36.7159,142.2335,31.81,4.4,Japan,1,2021
37.5695,139.6771,136.69,4.3,Japan,1,2021
39.5738,142.8803,52.62,4.6,Japan,1,2021
33.867,137.213,359.74,5.2,Japan,1,2021
42.4632,143.2444,62.59,4.8,Japan,1,2021
25.4342,124.3328,118.25,4.7,Japan,1,2021
33.1696,138.4598,283.7,4.1,Japan,1,2021
35.5941,141.7713,10,4.4,Japan,1,2021
43.6204,140.0388,219.16,4.1,Japan,1,2021
33.309,138.2825,300.43,4.2,Japan,1,2021
43.7004,139.9863,214,5.9,Japan,1,2021
25.7242,124.424,151.89,4.9,Japan,1,2021
37.767,141.6933,43.85,4.5,Japan,1,2021
37.8559,142.6165,34.87,4.6,Japan,1,2021
37.6083,144.9439,10,4.3,Japan,1,2021
41.5746,141.3005,94.92,4.4,Japan,1,2021
34.3996,136.3146,365.25,3.9,Japan,1,2021
39.8411,143.3322,26.75,4.9,Japan,1,2021
43.6306,138.7964,250.43,4.1,Japan,1,2021
25.88,128.5499,10,4.8,Japan,1,2021
25.817,128.5092,10,4.5,Japan,1,2021
25.9056,128.5562,10,4.9,Japan,1,2021
38.7475,142.3096,53.82,4,Japan,1,2021
33.4333,141.4589,10,4.6,Japan,1,2021
34.4191,139.2766,15.48,4.9,Japan,12,2020
42.5446,146.8687,10,4.4,Japan,12,2020
36.4858,140.6097,43.47,5,Japan,12,2020
41.5824,142.0966,65.44,4.5,Japan,12,2020
33.1914,135.7922,441.93,4.7,Japan,12,2020
37.1425,141.2644,52.06,4.4,Japan,12,2020
33.2268,137.457,355.11,4,Japan,12,2020
30.0329,130.7463,56.19,4.3,Japan,12,2020
37.5232,143.8807,10,4.5,Japan,12,2020
39.8607,141.7574,51.33,4.3,Japan,12,2020
29.4486,128.5836,10,4.5,Japan,12,2020
38.8049,141.5655,100.29,4.4,Japan,12,2020
30.8104,130.4111,114.09,4.9,Japan,12,2020
36.5721,141.0116,65.34,4.6,Japan,12,2020
32.9462,141.5529,10,4.4,Japan,12,2020
34.0018,139.7457,118.11,4.6,Japan,12,2020
29.4018,128.8618,9.94,4.9,Japan,12,2020
37.2332,141.283,29.1,4.8,Japan,12,2020
25.9935,128.7105,10,4.2,Japan,12,2020
38.6852,142.4733,43,4.9,Japan,12,2020
33.4924,142.0236,10,4.9,Japan,12,2020
27.6776,130.1283,10,4.8,Japan,12,2020
32.91,139.0928,205.27,4.2,Japan,12,2020
34.4298,139.2927,10,4.8,Japan,12,2020
34.4463,139.3713,10,4.9,Japan,12,2020
36.8788,141.087,81.92,4.3,Japan,12,2020
25.9445,126.7221,69.87,4.6,Japan,12,2020
36.015,140.0588,77.64,4.1,Japan,12,2020
42.7117,144.1756,50.14,5,Japan,12,2020
39.1545,144.1434,10,4.9,Japan,12,2020
35.8521,140.519,42.85,4.7,Japan,12,2020
35.5552,138.6886,182.4,4,Japan,12,2020
40.1213,142.0551,44,5.5,Japan,12,2020
23.9426,125.3592,26.64,4.8,Japan,12,2020
24.2994,125.2777,19.46,5.1,Japan,12,2020
36.89,141.9996,35,4.4,Japan,12,2020
36.0205,140.0455,71.46,4.3,Japan,12,2020
35.872,140.194,70.35,4.4,Japan,12,2020
33.5896,141.1882,48.79,4.9,Japan,12,2020
29.2771,130.6048,27.27,4.2,Japan,12,2020
43.2082,143.7245,111.6,4.2,Japan,12,2020
43.6011,145.4781,137.46,4.1,Japan,12,2020
27.6244,127.8595,103.86,4.5,Japan,12,2020
27.8635,128.0878,21.09,4.4,Japan,12,2020
39.2325,143.0736,31.52,4.5,Japan,12,2020
27.9372,127.7884,10,4.2,Japan,11,2020
29.2393,130.4295,32.44,4.4,Japan,11,2020
35.8606,140.3486,75.65,4.3,Japan,11,2020
34.6628,140.3431,59.03,4.5,Japan,11,2020
24.0873,127.1702,10,4.4,Japan,11,2020
22.9973,126.2014,10,4.3,Japan,11,2020
39.6761,142.3203,52.35,4.5,Japan,11,2020
35.6483,141.017,33.15,4.5,Japan,11,2020
33.449,141.0903,31.72,4.3,Japan,11,2020
35.9952,139.9508,49.07,4.3,Japan,11,2020
38.9957,144.8003,10,4.4,Japan,11,2020
37.4994,139.0018,169.11,4.4,Japan,11,2020
35.5625,140.8404,41.46,4.4,Japan,11,2020
36.5889,141.1105,33,5.5,Japan,11,2020
40.5216,142.127,57.88,4,Japan,11,2020
38.6286,140.9685,91.82,4.6,Japan,11,2020
40.2349,142.354,55.14,4.9,Japan,11,2020
43.8912,141.8646,204.52,4.2,Japan,11,2020
32.1835,137.8951,366.31,5.1,Japan,11,2020
28.76,128.7132,139.73,4.5,Japan,11,2020
27.6575,129.8952,10,4.6,Japan,11,2020
33.4159,141.1012,35,4.7,Japan,11,2020
27.6799,129.9521,10,4.6,Japan,11,2020
27.7341,129.876,10,4.6,Japan,11,2020
27.6078,129.934,10,5.1,Japan,11,2020
26.6095,126.7257,104.18,4.9,Japan,11,2020
25.0194,123.6029,10,4.2,Japan,11,2020
25.065,123.5641,10,4.9,Japan,11,2020
24.9923,123.4626,10,4.8,Japan,11,2020
24.9751,123.5692,10,4.3,Japan,11,2020
25.7208,124.9933,10,4.7,Japan,11,2020
32.7025,138.2181,10,4.2,Japan,11,2020
43.4198,145.558,84.91,4.2,Japan,11,2020
38.2437,141.567,83.51,4.3,Japan,11,2020
33.3632,140.8899,58.27,4.4,Japan,11,2020
40.9265,143.3621,21,5.2,Japan,11,2020
40.8836,143.3387,14.29,4.6,Japan,11,2020
41.0121,143.1574,38.93,4.3,Japan,11,2020
40.915,143.2374,10,5,Japan,11,2020
40.8793,143.3799,10,4.6,Japan,11,2020
40.9903,143.255,12,5.5,Japan,11,2020
40.1287,140.5733,34.7,4.3,Japan,11,2020
43.8763,141.8324,202.78,4.2,Japan,11,2020
33.7736,139.5795,148.85,4.2,Japan,11,2020
27.2535,128.8721,35,4.6,Japan,11,2020
36.1591,141.8838,38.63,4.5,Japan,10,2020
32.1528,137.4537,413.19,4.2,Japan,10,2020
35.712,140.1665,64.85,4.8,Japan,10,2020
40.1187,142.6926,30.8,4.6,Japan,10,2020
38.623,142.0217,61.98,4.4,Japan,10,2020
29.1992,129.0993,10,4.5,Japan,10,2020
44.9041,141.0179,260.48,4.2,Japan,10,2020
34.1929,135.6134,57.43,3.9,Japan,10,2020
37.3112,141.8993,35,4.5,Japan,10,2020
23.9803,123.5712,31.49,4.7,Japan,10,2020
37.8446,144.6787,10,4.6,Japan,10,2020
26.8735,127.2897,83.58,4.3,Japan,10,2020
25.0563,123.547,10,4.5,Japan,10,2020
40.3712,141.8918,61.97,4,Japan,10,2020
33.9122,136.9338,353.38,4,Japan,10,2020
37.2402,144.7891,10,4.4,Japan,10,2020
29.7116,129.7709,10,4.5,Japan,10,2020
36.6347,140.7522,87.01,4.2,Japan,10,2020
37.4195,141.8018,39.39,4.4,Japan,10,2020
33.4822,141.0612,47.7,4.8,Japan,10,2020
36.9546,134.9179,381.86,4,Japan,10,2020
33.6746,140.7157,67,4.4,Japan,10,2020
45.2411,141.4488,297.3,4,Japan,10,2020
43.6384,145.5659,113.23,4.1,Japan,10,2020
29.7712,129.7413,35,4.8,Japan,10,2020
38.1714,142.0631,46.28,4.1,Japan,10,2020
26.5303,126.4818,116.47,4.4,Japan,10,2020
34.3036,137.9258,295.63,4.6,Japan,10,2020
39.4056,141.969,95.75,4.6,Japan,10,2020
39.4952,141.9169,57.35,4.7,Japan,10,2020
36.3103,140.8244,83.69,4.9,Japan,10,2020
42.431,143.7663,59.99,4.5,Japan,10,2020
45.5752,142.0683,306.5,4,Japan,10,2020
29.8864,130.6254,42.49,4.8,Japan,10,2020
33.4059,141.1545,35,4.3,Japan,10,2020
29.8895,130.7336,34.17,5.1,Japan,10,2020
33.4766,140.9412,28.85,5.8,Japan,10,2020
25.9299,125.0326,139.2,4.1,Japan,10,2020
38.7988,142.141,43.03,4.8,Japan,9,2020
24.2788,125.286,35.91,4.4,Japan,9,2020
33.2434,137.2328,374.13,4.1,Japan,9,2020
24.6878,125.1474,21.71,4.7,Japan,9,2020
35.1077,137.7678,45.14,4.9,Japan,9,2020
23.8827,123.3046,27.06,4.6,Japan,9,2020
32.7439,132.1239,49.47,4.5,Japan,9,2020
35.8259,135.5,346.1,4.1,Japan,9,2020
36.1466,142.1485,10,4.3,Japan,9,2020
40.337,142.9465,40.48,4.6,Japan,9,2020
23.9188,122.7725,38.09,4.1,Japan,9,2020
34.974,140.2494,73.56,4.8,Japan,9,2020
36.78,140.5565,10,4.7,Japan,9,2020
41.3916,142.4004,42.47,4.4,Japan,9,2020
36.5281,140.4564,68.35,4.6,Japan,9,2020
39.4968,141.8805,64.77,4.7,Japan,9,2020
41.6793,140.7558,133.32,4.3,Japan,9,2020
31.4392,128.8518,10,4.3,Japan,9,2020
31.477,128.6154,10,4.3,Japan,9,2020
35.9422,140.5827,41.81,4.6,Japan,9,2020
24.2352,126.5269,10,4.5,Japan,9,2020
31.4207,129.0923,10,4.4,Japan,9,2020
24.9486,124.3991,92.06,4.6,Japan,9,2020
26.1193,129.0238,9.33,4.3,Japan,9,2020
33.3171,140.6764,64.04,4.3,Japan,9,2020
40.7214,142.7113,41.18,4.8,Japan,9,2020
32.9611,140.6504,62.32,4.2,Japan,9,2020
38.4366,142.4798,36.17,4.2,Japan,9,2020
38.6964,142.2752,43.77,4.5,Japan,9,2020
38.6945,142.1616,35,4.2,Japan,9,2020
38.6814,142.3417,38.76,5,Japan,9,2020
36.4659,140.7733,63.67,4.4,Japan,9,2020
42.4938,141.5447,131.61,5,Japan,9,2020
32.2364,137.8037,377.21,4.4,Japan,9,2020
38.7021,142.7479,35,4.4,Japan,9,2020
39.6854,142.0943,53.61,4.2,Japan,9,2020
38.3669,144.6424,10,4.8,Japan,9,2020
27.0437,127.8829,57.7,5,Japan,9,2020
36.6566,141.677,29.33,4.4,Japan,9,2020
35.0209,141.5362,10,4.6,Japan,9,2020
42.7102,144.938,53.16,4.3,Japan,9,2020
35.0656,141.5936,10,4.5,Japan,9,2020
35.3158,141.0635,40.54,4.4,Japan,9,2020
36.6583,141.5674,31.19,5.1,Japan,9,2020
43.5848,144.643,147.01,4.3,Japan,9,2020
36.6327,141.6224,26.8,4.4,Japan,9,2020
29.2986,130.5406,20.22,4.6,Japan,9,2020
40.3748,145.0412,38.56,4.6,Japan,9,2020
24.65,124.3565,54.5,4.5,Japan,9,2020
42.8659,143.7236,134.3,4.5,Japan,9,2020
43.7845,141.9753,181.11,4.1,Japan,9,2020
36.0778,136.2069,10,4.6,Japan,9,2020
37.1282,142.5643,35,5.3,Japan,9,2020
39.3962,142.3514,35,4.2,Japan,9,2020
43.135,145.7946,55.67,5,Japan,9,2020
23.9739,126.0126,10,4.4,Japan,9,2020
36.4274,136.7322,8.21,4.5,Japan,9,2020
42.493,143.4788,65.79,4.8,Japan,9,2020
27.1182,128.9908,38.93,4.6,Japan,8,2020
33.5346,137.6185,340.4,4,Japan,8,2020
36.1931,139.7615,78.97,4.5,Japan,8,2020
36.8915,140.5793,10,4.4,Japan,8,2020
42.3572,144.7329,35,4.4,Japan,8,2020
40.1763,141.7126,59.95,4.3,Japan,8,2020
36.674,141.7095,35,4.5,Japan,8,2020
42.4657,145.0842,35,4.5,Japan,8,2020
38.8359,142.2447,43.51,4.5,Japan,8,2020
25.0865,123.2265,137.45,4.6,Japan,8,2020
40.9357,143.0943,35,4.4,Japan,8,2020
34.9981,138.8596,220.66,4.1,Japan,8,2020
33.6333,141.4357,10,4.6,Japan,8,2020
41.5298,141.3165,103.16,4.1,Japan,8,2020
42.7427,145.3927,27.48,4.6,Japan,8,2020
40.2965,142.2601,60.7,4.1,Japan,8,2020
35.7228,140.9894,26.18,4.2,Japan,8,2020
33.12,137.932,324.59,4,Japan,8,2020
25.9845,125.4232,127.63,4.9,Japan,8,2020
35.4288,141.3736,22.12,4.4,Japan,8,2020
42.453,138.4249,275.88,4.3,Japan,8,2020
41.3898,142.6436,49.43,4.6,Japan,8,2020
37.6841,134.3221,404.66,4.4,Japan,8,2020
43.9724,145.0289,112.77,4.3,Japan,8,2020
31.1322,130.2526,156.31,4.4,Japan,8,2020
37.6404,143.777,10,4.4,Japan,8,2020
42.3902,142.8345,90.13,4.3,Japan,8,2020
27.7916,127.9769,101.18,4.3,Japan,8,2020
35.2889,140.3152,46.39,4.6,Japan,8,2020
35.6572,140.2015,58.9,4.5,Japan,8,2020
37.4941,141.4461,58.16,4.5,Japan,8,2020
28.5598,129.5974,54.61,4.4,Japan,8,2020
36.5763,141.2099,31.86,4.4,Japan,8,2020
29.836,129.2567,144.15,4.4,Japan,8,2020
33.7517,136.7776,376.26,5.2,Japan,8,2020
37.4219,138.6742,165.32,5.1,Japan,8,2020
30.2688,131.579,10,4.6,Japan,8,2020
36.2915,141.8851,26.97,4.3,Japan,8,2020
36.2135,141.7762,28.84,4.2,Japan,8,2020
36.1405,141.8415,28,5.3,Japan,8,2020
36.5701,144.1891,10,4.6,Japan,8,2020
34.4743,140.3786,75.02,5,Japan,8,2020
26.25,126.3058,10,4.6,Japan,8,2020
26.2808,126.3628,10,4.4,Japan,8,2020
39.206,142.4922,56.09,4.5,Japan,8,2020
33.7421,135.4261,39.66,4.3,Japan,8,2020
41.3008,140.2201,147.77,4.5,Japan,7,2020
26.4534,130.0922,10,4.7,Japan,7,2020
26.9282,129.419,10,4.8,Japan,7,2020
27.3974,132.1932,10,4.3,Japan,7,2020
32.8121,140.8055,56.48,4.3,Japan,7,2020
40.6748,143.9489,10,4.2,Japan,7,2020
40.784,143.6797,25.84,4.4,Japan,7,2020
34.5147,136.1229,375.25,4.1,Japan,7,2020
35.875,140.7072,34.09,4.6,Japan,7,2020
32.7588,131.3859,101.44,4.2,Japan,7,2020
38.9424,142.028,65.59,4.4,Japan,7,2020
39.3178,140.5336,146.64,4.4,Japan,7,2020
40.4019,141.9057,60.34,4.1,Japan,7,2020
26.3446,129.5732,10,4.6,Japan,7,2020
24.2781,122.4614,56.29,5.2,Japan,7,2020
37.7444,139.7343,47.73,4.2,Japan,7,2020
38.3971,142.3274,35,4.5,Japan,7,2020
35.6932,138.6504,167.76,4.2,Japan,7,2020
24.979,123.9337,123.8,4.2,Japan,7,2020
30.1489,130.2375,91.08,4.4,Japan,7,2020
36.7573,142.2047,35,4.6,Japan,7,2020
28.4575,128.7064,66.93,4.3,Japan,7,2020
30.1267,131.0476,32.61,4.8,Japan,7,2020
35.9649,140.1305,73.01,4.4,Japan,7,2020
24.3039,125.2952,16.11,4.9,Japan,7,2020
32.1328,137.6523,391.97,3.9,Japan,7,2020
36.7227,142.0712,18.41,4.7,Japan,7,2020
36.4491,140.9969,48.56,4.3,Japan,7,2020
23.9307,122.4281,20.51,4.4,Japan,7,2020
37.5173,141.7869,48.1,4.5,Japan,7,2020
36.1915,141.9899,29.49,4.4,Japan,7,2020
36.1784,141.9552,38.34,4.2,Japan,7,2020
36.9977,141.4754,35,4.3,Japan,7,2020
36.6684,140.7725,93.93,4.3,Japan,7,2020
36.0542,140.2585,61.59,4.1,Japan,7,2020
39.1515,140.7647,44.45,4.3,Japan,7,2020
42.3793,144.2295,35,4.2,Japan,7,2020
41.1378,142.6686,52.68,4.8,Japan,7,2020
41.0273,143.0465,41.23,4.9,Japan,7,2020
38.9694,141.9491,70.08,4.6,Japan,7,2020
36.9226,142.0682,35.75,4.2,Japan,7,2020
39.8724,143.2331,28.91,4.5,Japan,7,2020
36.04,139.7529,65.24,4.6,Japan,7,2020
37.1417,142.1375,40.03,4.4,Japan,7,2020
37.2005,142.4725,21.83,4.5,Japan,7,2020
39.7612,143.3013,28.81,4.3,Japan,7,2020
36.1877,136.8746,265.27,4,Japan,7,2020
24.9827,123.3887,118.05,4.2,Japan,7,2020
36.3437,137.5423,3.78,4.4,Japan,7,2020
41.3756,140.3252,127.57,4.5,Japan,7,2020
34.6345,140.5127,68.37,4.1,Japan,7,2020
37.5258,141.6285,45.54,4.9,Japan,7,2020
24.9162,123.3679,11.5,4.6,Japan,7,2020
35.3453,140.5209,46.4,4.7,Japan,7,2020
40.727,142.3992,59.66,4.2,Japan,6,2020
36.2517,141.6209,19.54,4.2,Japan,6,2020
33.8292,141.6381,10,4.9,Japan,6,2020
24.9155,123.3619,10,4.4,Japan,6,2020
37.1017,142.3757,35,4.5,Japan,6,2020
33.8817,141.6953,10,4.5,Japan,6,2020
24.3041,122.3589,62.25,4.5,Japan,6,2020
33.8765,141.7348,10,5.3,Japan,6,2020
24.8216,125.3469,47.03,4.6,Japan,6,2020
33.8922,141.6498,10,4.7,Japan,6,2020
29.2145,130.4296,33.06,4.6,Japan,6,2020
